,phone,longBusinessSummary,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,yield,totalAssets,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,navPrice,currency,category,ytdReturn,beta3Year,fundFamily,fundInceptionDate,legalType,threeYearAverageReturn,fiveYearAverageReturn,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,trailingPegRatio,Attributes,Annual Report Expense Ratio (net),Holdings Turnover,Total Net Assets,forwardPE
439,+1 310 6835500,"Under normal market conditions, the fund invests at least 80% of its total assets in affiliated and unaffiliated exchange-traded funds (""ETFs"") and other exchange-traded products (""ETPs"") (collectively, ""underlying vehicles"") that provide exposure to various (i) investment asset classes, including equity and fixed income securities, real estate, commodities, and currencies, and (ii) factors such as value, momentum, and trend investing.",86400,2,27.1522,27.4131,27.1701,27.75,27.1522,27.4131,27.1701,27.75,6.330743,40561,40561,7595,13470,13470,25.89,30.06,1400,3200,0.037,51894204,25.41,28.94,27.2798,26.82687,,,27.6057,USD,World Allocation,-0.0144344,0.8,CAMBRIA ETF TRUST,1418083200,Exchange Traded Fund,0.0151511,0.0550889,BTS,ETF,GAA,GAA,Cambria Global Asset Allocation,Cambria Global Asset Allocation ETF,1418221800,America/New_York,EST,7b1208ea-4543-3304-b6f1-f93dff6aa2ec,finmb_278546517,-18000000,,GAA,0.43%,0.00%,"6,977.99",
440,,"Under normal market conditions, the fund will invest at least 80% of its net assets (including investment borrowings) in a portfolio of investment-grade debt securities issued or guaranteed by the U.S. government, its agencies or government-sponsored entities, including publicly-issued U.S. Treasury securities and mortgage-related securities. It may also invest in exchange-traded funds (""ETFs"") that principally invest in such securities.",86400,2,21.47,21.55,21.35,21.55,21.47,21.55,21.35,21.55,,144548,144548,173108,190380,190380,19.87,25.39,3000,800,0.0361,281732864,19.32,23.55,21.35078,21.553156,,,21.43,USD,Long Government,-0.0293719,1.42,First Trust Advisors L.P.,1548115200,Exchange Traded Fund,-0.0648596,,PCX,ETF,LGOV,LGOV,First Trust Long Duration Oppor,First Trust Long Duration Opportunities ETF,1548253800,America/New_York,EST,5f432316-5ff8-3e04-bb8b-518879af2d89,finmb_571285485,-18000000,,LGOV,0.68%,218.00%,0.00,
441,888-658-8287,"The fund is an actively managed exchange-traded fund (“ETF”) that seeks to achieve its investment objective by investing, under normal circumstances, primarily in exchange traded products that provide exposure to real assets through investment in domestic and foreign equity and debt securities, master limited partnerships (“MLPs”), and commodities, including ETFs and non-Investment Company Act of 1940, as amended commodity pools or commodity trusts and exchange traded notes (“ETNs”). It is non-diversified.",86400,2,24.6943,24.63,24.53,24.78,24.6943,24.63,24.53,24.78,11.560212,27580,27580,44483,57910,57910,19.99,25.75,800,800,0.0368,108804672,23.77,27.01,25.5873,25.462055,,,24.74,USD,Allocation--50% to 70% Equity,-0.0303602,0.96,VanEck,1523232000,Exchange Traded Fund,0.0701453,0.044741202,PCX,ETF,RAAX,RAAX,VanEck Inflation Allocation ETF,VanEck Inflation Allocation ETF,1523367000,America/New_York,EST,9540952e-416a-3ce8-b3f8-3282117cc125,finmb_542236435,-18000000,,RAAX,0.87%,70.00%,"20,549.03",
442,1-800-474-2737,"The index measures the performance of the small-capitalization value sector of the U.S. equity market. The fund generally will invest at least 80% of its assets in the component securities of its index and in investments that have economic characteristics that are substantially identical to the component securities of its index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents.",86400,2,96.65,97.07,95.99,97.8,96.65,97.07,95.99,97.8,11.863481,417901,417901,676357,784260,784260,91.72,102.8,900,900,0.014199999,7983964160,81.81,106.94,95.9212,93.0118,1.096,0.011339885,97.81852,USD,Small Value,-0.051712397,1.01,iShares,964396800,Exchange Traded Fund,0.0471941,0.0768829,PCX,ETF,IJS,IJS,iShares S&P SmallCap 600 Value ,iShares S&P Small-Cap 600 Value ETF,964791000,America/New_York,EST,3367211f-df0b-3d03-8cf2-625d23cbd5b9,finmb_8798180,-18000000,,IJS,0.18%,54.00%,"1,810.72",
443,(610) 644-8100,"The fund will invest at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index uses an objective, rules-based methodology to provide exposure to large and mid-capitalization non-U.S. companies in developed markets with high free cash flow yields.",86400,2,30.5,30.42,30.22,30.48,30.5,30.42,30.22,30.48,5.489452,283059,283059,335273,342150,342150,27.48,31.85,1100,4000,0.0361,1137435648,27.4,31.678,30.4458,30.057365,0.0,0.0,30.3207,USD,Foreign Large Value,-0.0243278,1.02,Pacer,1497571200,Exchange Traded Fund,0.044467904,0.0691257,BTS,ETF,ICOW,ICOW,Pacer Developed Markets Interna,Pacer Developed Markets International Cash Cows 100 ETF,1497879000,America/New_York,EST,92fd830b-7d9a-3cd3-bf2d-3d44275f04b0,finmb_382012010,-18000000,,ICOW,0.65%,59.00%,"19,817.01",
444,,"The fund seeks to achieve its investment objective by investing at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities of the RAFI Dynamic Multi-Factor Developed Ex-U.S. Index. The underlying index is constructed by the index provider using a rules-based approach to construct factor portfolios within the underlying index. The underlying index consists of ""factor portfolios,"" each of which emphasizes one of the following factors: value, low volatility, quality, momentum and size.",86400,2,28.6597,28.56,28.4699,28.6831,28.6597,28.56,28.4699,28.6831,10.482798,16118,16118,40477,66210,66210,28.67,28.68,1000,800,0.0313,209507056,25.59,29.4,28.29736,27.759605,,,28.6,USD,Foreign Large Blend,-0.0166918,0.95,PIMCO,1504137600,Exchange Traded Fund,0.0395078,0.0689367,PCX,ETF,MFDX,MFDX,PIMCO Equitiy Series PIMCO RAFI,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,1504791000,America/New_York,EST,530aa7e1-8076-39ba-bdc1-370390abf6cb,finmb_423056444,-18000000,,MFDX,0.39%,27.00%,"18,680.95",
445,(630) 464-7600,"The fund is an actively managed ETF that seeks to provide total return by investing at least 80% of its net assets in the equity securities of companies actively involved in the development and utilization of ""transformational data sharing technologies"". It may invest in non-U.S. equity securities, including depositary receipts.",86400,2,26.32,26.33,25.8801,26.65,26.32,26.33,25.8801,26.65,15.452642,238131,238131,248463,377380,377380,26.48,27.75,1300,1100,0.0115,1087468928,16.1,32.29,26.4254,22.59875,,,26.5532,USD,,-0.108877696,0.0,Amplify ETFs,1516060800,Exchange Traded Fund,-0.083470695,0.1412926,PCX,ETF,BLOK,BLOK,Amplify Transformational Data S,Amplify Transformational Data Sharing ETF,1516890600,America/New_York,EST,fd104b4c-98ed-3040-b944-bf587f522540,finmb_546006073,-18000000,,BLOK,0.75%,36.00%,"9,731.03",
446,,"The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index measures the performance of the small-capitalization value segment of the U.S. equity market. It may purchase a subset of the securities in the index in an effort to hold a portfolio of securities with generally the same risk and return characteristics of the index.",86400,2,78.11,78.41,77.58,79.02,78.11,78.41,77.58,79.02,11.792331,187248,187248,290003,220420,220420,74.2,83.16,900,1400,0.0211,3979421440,66.47,86.96,77.7228,75.51405,0.93,0.011906286,79.05792,USD,Small Value,-0.0517345,1.01,SPDR State Street Global Advisors,969840000,Exchange Traded Fund,0.0489712,0.0782847,PCX,ETF,SLYV,SLYV,SPDR S&P 600 Small Cap Value ET,SPDR S&P 600 Small Cap Value ETF,970493400,America/New_York,EST,b616a127-4cca-369e-8d5d-83c7b8cd381d,finmb_8799267,-18000000,,SLYV,0.15%,46.00%,"2,088.49",
447,866-909-9473,"The fund will invest at least 80% of its total assets in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is a dividend weighted index designed to provide exposure to equity securities in the industrialized world, excluding Canada and the United States, while at the same time dynamically hedging currency exposure to fluctuations between the value of the applicable foreign currencies and the USD. The fund is non-diversified.",86400,2,31.6,31.58,31.4976,31.6696,31.6,31.58,31.4976,31.6696,10.32291,62394,62394,29465,30190,30190,28.57,34.63,1000,1100,0.0446,231580352,29.35,32.36,31.46822,31.14931,,,31.47232,USD,Foreign Large Value,-0.0167806,0.69,WisdomTree,1452124800,Exchange Traded Fund,0.077460095,0.0708263,BTS,ETF,DDWM,DDWM,WisdomTree Dynamic Currency Hed,WisdomTree Dynamic Currency Hedged International Equity Fund,1454596200,America/New_York,EST,48a26c9b-0791-3177-ac2b-52a248ab61b0,finmb_318392500,-18000000,,DDWM,0.40%,29.00%,"32,895.31",
448,(800) 480-4111,"The fund will invest at least 80% of its assets in securities included in the underlying index. ""Assets"" means net assets, plus the amount of borrowing for investment purposes. The underlying index is comprised of equity securities from emerging markets selected to represent a diversified set of factor characteristics.",86400,2,51.22,51.24,51.2501,51.62,51.22,51.24,51.2501,51.62,8.343879,71178,71178,31519,34970,34970,50.81,52.38,1800,900,0.044699997,292399168,47.37,53.44,51.25908,50.928467,0.0,0.0,51.2686,USD,Diversified Emerging Mkts,-0.0151081,0.76,JPMorgan,1420588800,Exchange Traded Fund,0.0114539005,0.0339442,PCX,ETF,JPEM,JPEM,JPMorgan Diversified Return Eme,JPMorgan Diversified Return Emerging Markets Equity ETF,1420813800,America/New_York,EST,f2df3acd-568c-32c5-9f9a-65bfdd70d19d,finmb_260009369,-18000000,,JPEM,0.44%,33.00%,"11,862.03",
449,,The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index has been developed by MSCI as an equity benchmark for global emerging markets stock performance with the currency risk inherent in the securities included in the underlying index hedged to the U.S. dollar on a monthly basis.,86400,2,23.56,23.68,23.55,23.79,23.56,23.68,23.55,23.79,10.948364,10502,10502,18906,36890,36890,19.19,27.98,1000,1000,0.0275,129988240,22.7,25.55,24.21116,24.12516,,,23.7923,USD,Diversified Emerging Mkts,-0.0325468,0.76,iShares,1411430400,Exchange Traded Fund,-0.067880996,0.027430302,BTS,ETF,HEEM,HEEM,iShares Currency Hedged MSCI Em,iShares Currency Hedged MSCI Emerging Markets ETF,1411651800,America/New_York,EST,6ce64bfc-daa9-3bbc-a853-c30b8df670d9,finmb_262942725,-18000000,,HEEM,0.70%,11.00%,"35,082.17",
450,1-800-474-2737,"The fund generally will invest at least 80% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is a free float-adjusted market capitalization-weighted index which consists of securities from the following five countries or regions: Australia, Hong Kong, Japan, New Zealand and Singapore.",86400,2,59.06,59.04,58.8,59.3248,59.06,59.04,58.8,59.3248,13.13836,63814,63814,81732,108170,108170,55.85,62.59,800,800,0.031600002,1804708352,52.93,60.545,57.99432,57.08149,,,59.28051,USD,Diversified Pacific/Asia,-0.0040329,0.93,iShares,1402358400,Exchange Traded Fund,-0.0038789,0.050373804,PCX,ETF,IPAC,IPAC,iShares Core MSCI Pacific ETF,iShares Core MSCI Pacific ETF,1402579800,America/New_York,EST,177429d0-a782-30a3-9d2e-f8ab9da107b0,finmb_257118322,-18000000,,IPAC,0.09%,7.00%,"19,015.59",
451,,"The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of at least 30 securities of companies in the healthcare sector that have powerful relative strength or ""momentum"" characteristics.",86400,2,38.56,38.84,38.1151,38.84,38.56,38.84,38.1151,38.84,8.649553,50006,50006,17539,29350,29350,34.82,42.22,800,800,0.0,140322128,29.08,41.303333,36.1492,36.90695,,,38.51,USD,Health,-0.015585099,0.87,Invesco,1160611200,Exchange Traded Fund,-0.1388782,0.082234,NGM,ETF,PTH,PTH,Invesco Dorsey Wright Healthcar,Invesco Dorsey Wright Healthcare Momentum ETF,1160659800,America/New_York,EST,c0de8a13-4607-3cee-9c72-d18a1f2205d9,finmb_29596930,-18000000,,PTH,0.60%,219.00%,"4,227.18",
452,,"The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in depositary receipts based on securities comprising the index. The index is a float-adjusted market capitalization weighted index designed to represent the small capitalization segment of emerging countries included in the S&P Global BMI.",86400,2,54.18,54.26,54.23,54.67,54.18,54.26,54.23,54.67,11.547629,82943,82943,51503,63140,63140,53.25,55.43,1000,1000,0.0232,844446528,48.73,57.02,55.352,53.333,0.0,0.0,54.2567,USD,Diversified Emerging Mkts,-0.033475,0.78,SPDR State Street Global Advisors,1210550400,Exchange Traded Fund,0.0388833,0.0777697,PCX,ETF,EWX,EWX,SPDR S&P Emerging Markets Small,SPDR S&P Emerging Markets Small Cap ETF,1211463000,America/New_York,EST,c3f3853b-cd9f-378e-a4ee-810025dd3d7e,finmb_44919330,-18000000,,EWX,0.65%,29.00%,929.63,
453,,The fund generally will invest at least 90% of its total assets in securities that comprise the underlying index. The underlying index is composed of a subset of securities from the S&P SmallCap 600® Index that exhibit strong value characteristics.,86400,2,98.9663,99.75,98.4907,100.1476,98.9663,99.75,98.4907,100.1476,9.656419,5914,5914,12213,11900,11900,93.84,105.18,1000,800,0.0113,264826432,83.16,109.23,98.8226,92.97615,,,100.19,USD,Small Value,-0.066735804,1.12,Invesco,1141171200,Exchange Traded Fund,0.1148136,0.096904896,PCX,ETF,RZV,RZV,Invesco S&P Smallcap 600 Pure V,Invesco S&P SmallCap 600 Pure Value ETF,1141741800,America/New_York,EST,46286049-00ce-350b-b6da-2c723005fcd7,finmb_26754932,-18000000,,RZV,0.35%,62.00%,"1,087.28",
454,866-909-9473,"The fund is actively managed using a model-based approach. It seeks to achieve its investment objective by investing primarily in equity securities of companies that exhibit the highest potential for returns based on proprietary measures of fundamental factors (e.g., value and quality) and technical factors (e.g., momentum and correlation), as well as favorable environmental, social, and governance (“ESG”) characteristics. The fund is non-diversified.",86400,2,28.9767,28.8617,28.8617,29.0351,28.9767,28.8617,28.8617,29.0351,14.759547,605,605,3457,3020,3020,26.09,46.43,1000,1000,0.0273,11724003,25.75,29.53,28.52638,27.91572,,,28.80583,USD,Foreign Large Blend,-0.0108437,0.92,WisdomTree,1478131200,Exchange Traded Fund,0.0269902,0.087994,BTS,ETF,RESD,RESD,WisdomTree International ESG Fu,WisdomTree International ESG Fund,1577975400,America/New_York,EST,ff63c736-4d01-329b-88ed-1ca82bc8a3eb,finmb_381768958,-18000000,,RESD,0.30%,74.00%,"30,242.35",
455,,"The fund seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its assets directly or indirectly in the securities included in the Nasdaq Victory U.S. Small Cap High Dividend 100 Volatility Weighted Index, an unmanaged, volatility weighted index maintained exclusively by the index provider. The index identifies the 100 highest dividend yielding stocks in the Nasdaq Victory U.S. Small Cap 500 Volatility Weighted Index.",86400,2,52.82,53.03,52.47,53.34,52.82,53.03,52.47,53.34,10.251827,18696,18696,26383,19010,19010,50.15,56.21,800,800,0.0346,343802816,46.24,58.8,52.93292,51.161366,0.095,0.0017985612,53.32,USD,Small Value,-0.046989497,0.94,Victory Capital,1436227200,Exchange Traded Fund,0.035343397,0.0809758,NGM,ETF,CSB,CSB,VictoryShares US Small Cap High,VictoryShares US Small Cap High Div Volatility Wtd ETF,1438176600,America/New_York,EST,ebcd7060-79d9-358c-800e-6c717e740502,finmb_302464779,-18000000,,CSB,0.35%,82.00%,"2,212.59",
